Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Adelaide,43.6504863,-79.3794979028506,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
Adelaide,43.6504863,-79.3794979028506,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
Adelaide,43.6504863,-79.3794979028506,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot
Adelaide,43.6504863,-79.3794979028506,Apple Eaton Centre,43.652823,-79.380615,Electronics Store
Adelaide,43.6504863,-79.3794979028506,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
Adelaide,43.6504863,-79.3794979028506,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
Adelaide,43.6504863,-79.3794979028506,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
Adelaide,43.6504863,-79.3794979028506,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
Adelaide,43.6504863,-79.3794979028506,Booster Juice,43.65265752,-79.37845927,Smoothie Shop
Adelaide,43.6504863,-79.3794979028506,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
Adelaide,43.6504863,-79.3794979028506,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
Adelaide,43.6504863,-79.3794979028506,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
Adelaide,43.6504863,-79.3794979028506,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
Adelaide,43.6504863,-79.3794979028506,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
Adelaide,43.6504863,-79.3794979028506,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
Adelaide,43.6504863,-79.3794979028506,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
Adelaide,43.6504863,-79.3794979028506,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
Adelaide,43.6504863,-79.3794979028506,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
Adelaide,43.6504863,-79.3794979028506,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
Adelaide,43.6504863,-79.3794979028506,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
Adelaide,43.6504863,-79.3794979028506,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
Adelaide,43.6504863,-79.3794979028506,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
Adelaide,43.6504863,-79.3794979028506,Hawthorne Food and Drink,43.652270129568336,-79.37631758327606,Gastropub
Adelaide,43.6504863,-79.3794979028506,CF Toronto Eaton Centre,43.65377860700791,-79.38069937751656,Shopping Mall
Adelaide,43.6504863,-79.3794979028506,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
Adelaide,43.6504863,-79.3794979028506,SEPHORA,43.653688,-79.38012,Cosmetics Shop
Adelaide,43.6504863,-79.3794979028506,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
Adelaide,43.6504863,-79.3794979028506,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
Adelaide,43.6504863,-79.3794979028506,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
Adelaide,43.6504863,-79.3794979028506,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
Adelaide,43.6504863,-79.3794979028506,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
Adelaide,43.6504863,-79.3794979028506,LUSH,43.653557,-79.3804,Cosmetics Shop
Adelaide,43.6504863,-79.3794979028506,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
Adelaide,43.6504863,-79.3794979028506,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
Adelaide,43.6504863,-79.3794979028506,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712704,Salad Place
Adelaide,43.6504863,-79.3794979028506,South Street Burger,43.65061154617051,-79.38109473310139,Burger Joint
Adelaide,43.6504863,-79.3794979028506,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
Adelaide,43.6504863,-79.3794979028506,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
Adelaide,43.6504863,-79.3794979028506,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
Adelaide,43.6504863,-79.3794979028506,Saks Food Hall by Pusateri's,43.6522693929052,-79.37979282493797,Food & Drink Shop
Adelaide,43.6504863,-79.3794979028506,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
Adelaide,43.6504863,-79.3794979028506,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
Adelaide,43.6504863,-79.3794979028506,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
Adelaide,43.6504863,-79.3794979028506,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
Adelaide,43.6504863,-79.3794979028506,Roots,43.65361341708363,-79.38024401664734,Clothing Store
Adelaide,43.6504863,-79.3794979028506,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
Adelaide,43.6504863,-79.3794979028506,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
Adelaide,43.6504863,-79.3794979028506,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
Adelaide,43.6504863,-79.3794979028506,Berczy Park,43.64804835388851,-79.3751722909452,Park
Adelaide,43.6504863,-79.3794979028506,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
Adelaide,43.6504863,-79.3794979028506,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
Adelaide,43.6504863,-79.3794979028506,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
Adelaide,43.6504863,-79.3794979028506,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
Adelaide,43.6504863,-79.3794979028506,Bymark,43.647217284018005,-79.38125188166379,Restaurant
Adelaide,43.6504863,-79.3794979028506,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
Adelaide,43.6504863,-79.3794979028506,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
Adelaide,43.6504863,-79.3794979028506,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
Adelaide,43.6504863,-79.3794979028506,Pearl Diver,43.651481290733734,-79.37359954211877,Gastropub
Adelaide,43.6504863,-79.3794979028506,Starbucks,43.646957445443654,-79.37826461143065,Coffee Shop
Adelaide,43.6504863,-79.3794979028506,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
Adelaide,43.6504863,-79.3794979028506,Pizzaiolo,43.65020573236071,-79.37618378615609,Pizza Place
Adelaide,43.6504863,-79.3794979028506,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
Richmond,43.6517909,-79.3790667,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
Richmond,43.6517909,-79.3790667,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
Richmond,43.6517909,-79.3790667,Dineen Coffee,43.650497,-79.378765,Café
Richmond,43.6517909,-79.3790667,GoodLife Fitness Toronto 137 Yonge Street,43.65113563166627,-79.37879687835455,Gym
Richmond,43.6517909,-79.3790667,Indigo,43.65351471121164,-79.38069591056922,Bookstore
Richmond,43.6517909,-79.3790667,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
Richmond,43.6517909,-79.3790667,HomeSense,43.6531866401305,-79.3792368471621,Furniture / Home Store
Richmond,43.6517909,-79.3790667,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
Richmond,43.6517909,-79.3790667,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
Richmond,43.6517909,-79.3790667,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
Richmond,43.6517909,-79.3790667,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
Richmond,43.6517909,-79.3790667,SEPHORA,43.653688,-79.38012,Cosmetics Shop
Richmond,43.6517909,-79.3790667,CF Toronto Eaton Centre,43.65377860700791,-79.38069937751656,Shopping Mall
Richmond,43.6517909,-79.3790667,Leña,43.65175078455427,-79.37902076748435,Latin American Restaurant
Richmond,43.6517909,-79.3790667,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot
Richmond,43.6517909,-79.3790667,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
Richmond,43.6517909,-79.3790667,Apple Eaton Centre,43.652823,-79.380615,Electronics Store
Richmond,43.6517909,-79.3790667,Starbucks,43.650420650855466,-79.37820212176874,Coffee Shop
Richmond,43.6517909,-79.3790667,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
Richmond,43.6517909,-79.3790667,LUSH,43.653557,-79.3804,Cosmetics Shop
Richmond,43.6517909,-79.3790667,Terroni,43.650927,-79.375602,Italian Restaurant
Richmond,43.6517909,-79.3790667,Hawthorne Food and Drink,43.652270129568336,-79.37631758327606,Gastropub
Richmond,43.6517909,-79.3790667,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
Richmond,43.6517909,-79.3790667,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot
Richmond,43.6517909,-79.3790667,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
Richmond,43.6517909,-79.3790667,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
Richmond,43.6517909,-79.3790667,La Bettola Di Terroni,43.65199330592565,-79.37805579614488,Italian Restaurant
Richmond,43.6517909,-79.3790667,Booster Juice,43.65265752,-79.37845927,Smoothie Shop
Richmond,43.6517909,-79.3790667,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
Richmond,43.6517909,-79.3790667,Bannock,43.652101173138405,-79.38117828399939,Restaurant
Richmond,43.6517909,-79.3790667,Roots,43.65361341708363,-79.38024401664734,Clothing Store
Richmond,43.6517909,-79.3790667,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
Richmond,43.6517909,-79.3790667,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
Richmond,43.6517909,-79.3790667,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
Richmond,43.6517909,-79.3790667,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
Richmond,43.6517909,-79.3790667,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
Richmond,43.6517909,-79.3790667,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
Richmond,43.6517909,-79.3790667,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
Richmond,43.6517909,-79.3790667,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
Richmond,43.6517909,-79.3790667,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
Richmond,43.6517909,-79.3790667,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
Richmond,43.6517909,-79.3790667,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
Richmond,43.6517909,-79.3790667,Starbucks,43.649385825065345,-79.37809348357672,Coffee Shop
Richmond,43.6517909,-79.3790667,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
Richmond,43.6517909,-79.3790667,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
Richmond,43.6517909,-79.3790667,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
Richmond,43.6517909,-79.3790667,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
Richmond,43.6517909,-79.3790667,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
Richmond,43.6517909,-79.3790667,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
Richmond,43.6517909,-79.3790667,Tangerine Café,43.653936903308185,-79.37972202364307,Bank
Richmond,43.6517909,-79.3790667,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant
Richmond,43.6517909,-79.3790667,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
Richmond,43.6517909,-79.3790667,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
Richmond,43.6517909,-79.3790667,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
Richmond,43.6517909,-79.3790667,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
Richmond,43.6517909,-79.3790667,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
Richmond,43.6517909,-79.3790667,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
Richmond,43.6517909,-79.3790667,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
Richmond,43.6517909,-79.3790667,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
Richmond,43.6517909,-79.3790667,Trattoria Mercatto,43.65445314470199,-79.3809741075674,Italian Restaurant
Richmond,43.6517909,-79.3790667,Victoria's Secret PINK,43.65335746417248,-79.3806734813237,Lingerie Store
Richmond,43.6517909,-79.3790667,MAC,43.65405547492733,-79.38071368220903,Cosmetics Shop
Richmond,43.6517909,-79.3790667,The Carbon Bar,43.65336708689279,-79.37496515174824,Restaurant
Richmond,43.6517909,-79.3790667,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
Richmond,43.6517909,-79.3790667,Urban Herbivore,43.65497185575342,-79.38085556030273,Vegetarian / Vegan Restaurant
Richmond,43.6517909,-79.3790667,South Street Burger,43.65061154617051,-79.38109473310139,Burger Joint
Richmond,43.6517909,-79.3790667,Saks Food Hall by Pusateri's,43.6522693929052,-79.37979282493797,Food & Drink Shop
Richmond,43.6517909,-79.3790667,Bath & Body Works,43.654216369093064,-79.38099524844415,Cosmetics Shop
Richmond,43.6517909,-79.3790667,Nordstrom,43.655041,-79.3809665,Clothing Store
Richmond,43.6517909,-79.3790667,Pearl Diver,43.651481290733734,-79.37359954211877,Gastropub
Richmond,43.6517909,-79.3790667,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
Richmond,43.6517909,-79.3790667,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
Richmond,43.6517909,-79.3790667,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
Richmond,43.6517909,-79.3790667,Abercrombie & Fitch,43.65291548392747,-79.38049525090148,Clothing Store
Richmond,43.6517909,-79.3790667,Disney store,43.654248,-79.381232,Toy / Game Store
Richmond,43.6517909,-79.3790667,Eaton Centre Fountain,43.65366112275937,-79.37978736281504,Plaza
Richmond,43.6517909,-79.3790667,King Taps,43.648475974183,-79.38205778358744,Gastropub
Richmond,43.6517909,-79.3790667,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712704,Salad Place
Richmond,43.6517909,-79.3790667,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
Richmond,43.6517909,-79.3790667,The Senator Restaurant,43.65564091455335,-79.37919882575557,Diner
Richmond,43.6517909,-79.3790667,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
Richmond,43.6517909,-79.3790667,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
Richmond,43.6517909,-79.3790667,Maman,43.64830873804684,-79.38225333898805,Café
Richmond,43.6517909,-79.3790667,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
Richmond,43.6517909,-79.3790667,GoodLife Fitness Toronto Bell Trinity Centre,43.65374320109676,-79.3827049601948,Gym
Richmond,43.6517909,-79.3790667,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
Richmond,43.6517909,-79.3790667,HI-Toronto Hostel,43.650623213878255,-79.37519039641123,Hostel
Richmond,43.6517909,-79.3790667,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
Richmond,43.6517909,-79.3790667,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
Richmond,43.6517909,-79.3790667,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
Richmond,43.6517909,-79.3790667,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
Richmond,43.6517909,-79.3790667,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
Richmond,43.6517909,-79.3790667,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
Richmond,43.6517909,-79.3790667,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
Richmond,43.6517909,-79.3790667,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
Richmond,43.6517909,-79.3790667,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
Richmond,43.6517909,-79.3790667,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
Richmond,43.6517909,-79.3790667,Pizzaiolo,43.65020573236071,-79.37618378615609,Pizza Place
Richmond,43.6517909,-79.3790667,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
Richmond,43.6517909,-79.3790667,Bell Trinity Square,43.65347479872822,-79.38246987630343,Office
Harbourfront East,43.6400801,-79.3801495,Harbour Square Park,43.63925269130776,-79.37839547902978,Park
Harbourfront East,43.6400801,-79.3801495,Lake Ontario,43.63894493157648,-79.37966465950012,Lake
Harbourfront East,43.6400801,-79.3801495,Harbourfront,43.639525632239106,-79.38068838052389,Neighborhood
Harbourfront East,43.6400801,-79.3801495,BeaverTails,43.63989909345207,-79.380196784021,Bakery
Harbourfront East,43.6400801,-79.3801495,Miku,43.64137436,-79.37753063,Japanese Restaurant
Harbourfront East,43.6400801,-79.3801495,Sharetea-Waterfront,43.640175967763966,-79.37960567018246,Bubble Tea Shop
Harbourfront East,43.6400801,-79.3801495,Fleck Dance Theater,43.638300366812686,-79.3804699399247,Dance Studio
Harbourfront East,43.6400801,-79.3801495,Pearl Harbourfront,43.63815654013541,-79.38068763743328,Chinese Restaurant
Harbourfront East,43.6400801,-79.3801495,Natrel Pond/Rink,43.6384313677662,-79.38252754335107,Skating Rink
Harbourfront East,43.6400801,-79.3801495,Harbourfront Centre,43.63855578926675,-79.38319016270458,Performing Arts Venue
Harbourfront East,43.6400801,-79.3801495,The Power Plant,43.63827200397285,-79.38199390946676,Art Gallery
Harbourfront East,43.6400801,-79.3801495,Boxcar Social,43.63831906511549,-79.38246311921247,Café
Harbourfront East,43.6400801,-79.3801495,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
Harbourfront East,43.6400801,-79.3801495,Joe Bird,43.6382035241723,-79.38035466343936,Fried Chicken Joint
Harbourfront East,43.6400801,-79.3801495,Longo's Maple Leaf Square,43.64251679604069,-79.38139301653129,Supermarket
